Number Passengers,airport_1,airport_2,start_lat,start_lon,end_lat,end_lon,Year
6005,MG,TO,-18.1,-44.38,-10.25,-48.25,2013
163230,MS,MT,-20.51,-54.54,-12.64,-55.42,2013
85270,MS,PR,-20.51,-54.54,-24.89,-51.55,2013
81885,MS,RJ,-20.51,-54.54,-22.84,-43.15,2013
13983,MS,RO,-20.51,-54.54,-11.22,-62.8,2013
11371,MS,RS,-20.51,-54.54,-30.01,-51.22,2013
1028040,MS,SP,-20.51,-54.54,-23.55,-46.64,2013
4,MT,PA,-12.64,-55.42,-5.53,-52.29,2013
333,MT,PI,-12.64,-55.42,-8.28,-43.68,2013
201847,MT,PR,-12.64,-55.42,-24.89,-51.55,2013
62132,MT,RJ,-12.64,-55.42,-22.84,-43.15,2013
274270,MT,RO,-12.64,-55.42,-11.22,-62.8,2013
15908,MT,RS,-12.64,-55.42,-30.01,-51.22,2013
282,MT,SE,-12.64,-55.42,-10.9,-37.07,2013
1261082,MT,SP,-12.64,-55.42,-23.55,-46.64,2013
1343,MT,TO,-12.64,-55.42,-10.25,-48.25,2013
78193,PA,PE,-5.53,-52.29,-8.28,-35.07,2013
8370,PA,PR,-5.53,-52.29,-24.89,-51.55,2013
247102,PA,RJ,-5.53,-52.29,-22.84,-43.15,2013
1864,PA,RN,-5.53,-52.29,-5.22,-36.52,2013
14557,PA,RO,-5.53,-52.29,-11.22,-62.8,2013
5723,PA,RS,-5.53,-52.29,-30.01,-51.22,2013
67,PA,SC,-5.53,-52.29,-27.33,-49.44,2013
2977,PA,SE,-5.53,-52.29,-10.9,-37.07,2013
521429,PA,SP,-5.53,-52.29,-23.55,-46.64,2013
13243,PA,TO,-5.53,-52.29,-10.25,-48.25,2013
36363,PB,PE,-7.06,-35.55,-8.28,-35.07,2013
357476,PB,RJ,-7.06,-35.55,-22.84,-43.15,2013
12,PB,RS,-7.06,-35.55,-30.01,-51.22,2013
32,PB,SC,-7.06,-35.55,-27.33,-49.44,2013
411893,PB,SP,-7.06,-35.55,-23.55,-46.64,2013
47474,PE,PI,-8.28,-35.07,-8.28,-43.68,2013
30701,PE,PR,-8.28,-35.07,-24.89,-51.55,2013
936835,PE,RJ,-8.28,-35.07,-22.84,-43.15,2013
153255,PE,RN,-8.28,-35.07,-5.22,-36.52,2013
36477,PE,RS,-8.28,-35.07,-30.01,-51.22,2013
122458,PE,SE,-8.28,-35.07,-10.9,-37.07,2013
2289911,PE,SP,-8.28,-35.07,-23.55,-46.64,2013
470,PI,PR,-8.28,-43.68,-24.89,-51.55,2013
1,PI,RJ,-8.28,-43.68,-22.84,-43.15,2013
377,PI,RO,-8.28,-43.68,-11.22,-62.8,2013
282371,PI,SP,-8.28,-43.68,-23.55,-46.64,2013
6,PI,TO,-8.28,-43.68,-10.25,-48.25,2013
1148302,PR,RJ,-24.89,-51.55,-22.84,-43.15,2013
2471,PR,RN,-24.89,-51.55,-5.22,-36.52,2013
14208,PR,RO,-24.89,-51.55,-11.22,-62.8,2013
757999,PR,RS,-24.89,-51.55,-30.01,-51.22,2013
28465,PR,SC,-24.89,-51.55,-27.33,-49.44,2013
4966412,PR,SP,-24.89,-51.55,-23.55,-46.64,2013
531597,RJ,RN,-22.84,-43.15,-5.22,-36.52,2013
589,RJ,RO,-22.84,-43.15,-11.22,-62.8,2013
1222750,RJ,RS,-22.84,-43.15,-30.01,-51.22,2013
571251,RJ,SC,-22.84,-43.15,-27.33,-49.44,2013
248234,RJ,SE,-22.84,-43.15,-10.9,-37.07,2013
8495563,RJ,SP,-22.84,-43.15,-23.55,-46.64,2013
6191,RN,SE,-5.22,-36.52,-10.9,-37.07,2013
807502,RN,SP,-5.22,-36.52,-23.55,-46.64,2013
2944,RO,RS,-11.22,-62.8,-30.01,-51.22,2013
59056,RO,SP,-11.22,-62.8,-23.55,-46.64,2013
39136,RR,SP,1.89,-61.22,-23.55,-46.64,2013
629428,RS,SC,-30.01,-51.22,-27.33,-49.44,2013
4066165,RS,SP,-30.01,-51.22,-23.55,-46.64,2013
3575595,SC,SP,-27.33,-49.44,-23.55,-46.64,2013
391789,SE,SP,-10.9,-37.07,-23.55,-46.64,2013
49493,SP,TO,-23.55,-46.64,-10.25,-48.25,2013
31569,AC,AM,-8.77,-70.55,-3.07,-61.66,2014
4786,AC,CE,-8.77,-70.55,-3.71,-38.54,2014
206561,AC,DF,-8.77,-70.55,-15.83,-47.86,2014
166,AC,GO,-8.77,-70.55,-16.64,-49.31,2014
14615,AC,MT,-8.77,-70.55,-12.64,-55.42,2014
4180,AC,PA,-8.77,-70.55,-5.53,-52.29,2014
1,AC,PR,-8.77,-70.55,-24.89,-51.55,2014
75787,AC,RO,-8.77,-70.55,-11.22,-62.8,2014
11302,AC,SP,-8.77,-70.55,-23.55,-46.64,2014
303932,AL,BA,-9.71,-35.73,-12.96,-38.51,2014
390,AL,CE,-9.71,-35.73,-3.71,-38.54,2014
396876,AL,DF,-9.71,-35.73,-15.83,-47.86,2014
1508,AL,GO,-9.71,-35.73,-16.64,-49.31,2014
36453,AL,MG,-9.71,-35.73,-18.1,-44.38,2014
458,AL,MT,-9.71,-35.73,-12.64,-55.42,2014
45031,AL,PE,-9.71,-35.73,-8.28,-35.07,2014
20,AL,PI,-9.71,-35.73,-8.28,-43.68,2014
2079,AL,PR,-9.71,-35.73,-24.89,-51.55,2014
191393,AL,RJ,-9.71,-35.73,-22.84,-43.15,2014
7062,AL,RN,-9.71,-35.73,-5.22,-36.52,2014
1458,AL,RS,-9.71,-35.73,-30.01,-51.22,2014
11250,AL,SE,-9.71,-35.73,-10.9,-37.07,2014
843872,AL,SP,-9.71,-35.73,-23.55,-46.64,2014
6,AM,AP,-3.07,-61.66,1.41,-51.77,2014
24746,AM,BA,-3.07,-61.66,-12.96,-38.51,2014
242187,AM,CE,-3.07,-61.66,-3.71,-38.54,2014
435790,AM,DF,-3.07,-61.66,-15.83,-47.86,2014
169,AM,ES,-3.07,-61.66,-19.19,-40.34,2014
1,AM,GO,-3.07,-61.66,-16.64,-49.31,2014
34498,AM,MA,-3.07,-61.66,-2.55,-44.3,2014
38418,AM,MG,-3.07,-61.66,-18.1,-44.38,2014
2468,AM,MS,-3.07,-61.66,-20.51,-54.54,2014
11056,AM,MT,-3.07,-61.66,-12.64,-55.42,2014
549765,AM,PA,-3.07,-61.66,-5.53,-52.29,2014
25414,AM,PE,-3.07,-61.66,-8.28,-35.07,2014
4085,AM,PR,-3.07,-61.66,-24.89,-51.55,2014
277824,AM,RJ,-3.07,-61.66,-22.84,-43.15,2014
7581,AM,RN,-3.07,-61.66,-5.22,-36.52,2014
235520,AM,RO,-3.07,-61.66,-11.22,-62.8,2014
233854,AM,RR,-3.07,-61.66,1.89,-61.22,2014
4374,AM,RS,-3.07,-61.66,-30.01,-51.22,2014
1053,AM,SE,-3.07,-61.66,-10.9,-37.07,2014
631252,AM,SP,-3.07,-61.66,-23.55,-46.64,2014
1004,AP,BA,1.41,-51.77,-12.96,-38.51,2014
24179,AP,CE,1.41,-51.77,-3.71,-38.54,2014
108896,AP,DF,1.41,-51.77,-15.83,-47.86,2014
3,AP,GO,1.41,-51.77,-16.64,-49.31,2014
56,AP,MA,1.41,-51.77,-2.55,-44.3,2014
33,AP,MG,1.41,-51.77,-18.1,-44.38,2014
564137,AP,PA,1.41,-51.77,-5.53,-52.29,2014
3623,AP,PE,1.41,-51.77,-8.28,-35.07,2014
15570,AP,RJ,1.41,-51.77,-22.84,-43.15,2014
12331,AP,SP,1.41,-51.77,-23.55,-46.64,2014
39,AP,TO,1.41,-51.77,-10.25,-48.25,2014
418652,BA,CE,-12.96,-38.51,-3.71,-38.54,2014
858524,BA,DF,-12.96,-38.51,-15.83,-47.86,2014
131744,BA,ES,-12.96,-38.51,-19.19,-40.34,2014
12419,BA,GO,-12.96,-38.51,-16.64,-49.31,2014
15636,BA,MA,-12.96,-38.51,-2.55,-44.3,2014
1262367,BA,MG,-12.96,-38.51,-18.1,-44.38,2014
351,BA,MS,-12.96,-38.51,-20.51,-54.54,2014
1827,BA,MT,-12.96,-38.51,-12.64,-55.42,2014
24251,BA,PA,-12.96,-38.51,-5.53,-52.29,2014
137198,BA,PB,-12.96,-38.51,-7.06,-35.55,2014
817370,BA,PE,-12.96,-38.51,-8.28,-35.07,2014
3564,BA,PI,-12.96,-38.51,-8.28,-43.68,2014
56697,BA,PR,-12.96,-38.51,-24.89,-51.55,2014
1482928,BA,RJ,-12.96,-38.51,-22.84,-43.15,2014
91107,BA,RN,-12.96,-38.51,-5.22,-36.52,2014
2,BA,RR,-12.96,-38.51,1.89,-61.22,2014
93781,BA,RS,-12.96,-38.51,-30.01,-51.22,2014
2696,BA,SC,-12.96,-38.51,-27.33,-49.44,2014
281472,BA,SE,-12.96,-38.51,-10.9,-37.07,2014
4136107,BA,SP,-12.96,-38.51,-23.55,-46.64,2014
802756,CE,DF,-3.71,-38.54,-15.83,-47.86,2014
606,CE,ES,-3.71,-38.54,-19.19,-40.34,2014
2211,CE,GO,-3.71,-38.54,-16.64,-49.31,2014
275020,CE,MA,-3.71,-38.54,-2.55,-44.3,2014
142687,CE,MG,-3.71,-38.54,-18.1,-44.38,2014
769,CE,MT,-3.71,-38.54,-12.64,-55.42,2014
382161,CE,PA,-3.71,-38.54,-5.53,-52.29,2014
29014,CE,PB,-3.71,-38.54,-7.06,-35.55,2014
645596,CE,PE,-3.71,-38.54,-8.28,-35.07,2014
251037,CE,PI,-3.71,-38.54,-8.28,-43.68,2014
21899,CE,PR,-3.71,-38.54,-24.89,-51.55,2014
672813,CE,RJ,-3.71,-38.54,-22.84,-43.15,2014
223023,CE,RN,-3.71,-38.54,-5.22,-36.52,2014
6231,CE,RO,-3.71,-38.54,-11.22,-62.8,2014
27,CE,RR,-3.71,-38.54,1.89,-61.22,2014
25416,CE,RS,-3.71,-38.54,-30.01,-51.22,2014
18737,CE,SE,-3.71,-38.54,-10.9,-37.07,2014
2082262,CE,SP,-3.71,-38.54,-23.55,-46.64,2014
156891,DF,ES,-15.83,-47.86,-19.19,-40.34,2014
516409,DF,GO,-15.83,-47.86,-16.64,-49.31,2014
564534,DF,MA,-15.83,-47.86,-2.55,-44.3,2014
1221607,DF,MG,-15.83,-47.86,-18.1,-44.38,2014
272364,DF,MS,-15.83,-47.86,-20.51,-54.54,2014
557658,DF,MT,-15.83,-47.86,-12.64,-55.42,2014
766005,DF,PA,-15.83,-47.86,-5.53,-52.29,2014
368607,DF,PB,-15.83,-47.86,-7.06,-35.55,2014
683328,DF,PE,-15.83,-47.86,-8.28,-35.07,2014
424845,DF,PI,-15.83,-47.86,-8.28,-43.68,2014
492605,DF,PR,-15.83,-47.86,-24.89,-51.55,2014
2205307,DF,RJ,-15.83,-47.86,-22.84,-43.15,2014
374356,DF,RN,-15.83,-47.86,-5.22,-36.52,2014
314661,DF,RO,-15.83,-47.86,-11.22,-62.8,2014
90899,DF,RR,-15.83,-47.86,1.89,-61.22,2014
478080,DF,RS,-15.83,-47.86,-30.01,-51.22,2014
201268,DF,SC,-15.83,-47.86,-27.33,-49.44,2014
131811,DF,SE,-15.83,-47.86,-10.9,-37.07,2014
4417001,DF,SP,-15.83,-47.86,-23.55,-46.64,2014
433056,DF,TO,-15.83,-47.86,-10.25,-48.25,2014
5494,ES,GO,-19.19,-40.34,-16.64,-49.31,2014
510855,ES,MG,-19.19,-40.34,-18.1,-44.38,2014
40,ES,MS,-19.19,-40.34,-20.51,-54.54,2014
366,ES,MT,-19.19,-40.34,-12.64,-55.42,2014
100,ES,PB,-19.19,-40.34,-7.06,-35.55,2014
19599,ES,PE,-19.19,-40.34,-8.28,-35.07,2014
1113,ES,PR,-19.19,-40.34,-24.89,-51.55,2014
1205331,ES,RJ,-19.19,-40.34,-22.84,-43.15,2014
228,ES,RN,-19.19,-40.34,-5.22,-36.52,2014
3747,ES,RS,-19.19,-40.34,-30.01,-51.22,2014
1277054,ES,SP,-19.19,-40.34,-23.55,-46.64,2014
112,GO,MA,-16.64,-49.31,-2.55,-44.3,2014
263372,GO,MG,-16.64,-49.31,-18.1,-44.38,2014
88,GO,MS,-16.64,-49.31,-20.51,-54.54,2014
133164,GO,MT,-16.64,-49.31,-12.64,-55.42,2014
3871,GO,PA,-16.64,-49.31,-5.53,-52.29,2014
98,GO,PB,-16.64,-49.31,-7.06,-35.55,2014
15526,GO,PE,-16.64,-49.31,-8.28,-35.07,2014
1,GO,PI,-16.64,-49.31,-8.28,-43.68,2014
7260,GO,PR,-16.64,-49.31,-24.89,-51.55,2014
151237,GO,RJ,-16.64,-49.31,-22.84,-43.15,2014
14295,GO,RN,-16.64,-49.31,-5.22,-36.52,2014
2,GO,RO,-16.64,-49.31,-11.22,-62.8,2014
5915,GO,RS,-16.64,-49.31,-30.01,-51.22,2014
5518,GO,SC,-16.64,-49.31,-27.33,-49.44,2014
65,GO,SE,-16.64,-49.31,-10.9,-37.07,2014
2059327,GO,SP,-16.64,-49.31,-23.55,-46.64,2014
131444,GO,TO,-16.64,-49.31,-10.25,-48.25,2014
148653,MA,MG,-2.55,-44.3,-18.1,-44.38,2014
242,MA,MT,-2.55,-44.3,-12.64,-55.42,2014
162751,MA,PA,-2.55,-44.3,-5.53,-52.29,2014
85298,MA,PE,-2.55,-44.3,-8.28,-35.07,2014
54010,MA,PI,-2.55,-44.3,-8.28,-43.68,2014
217568,MA,RJ,-2.55,-44.3,-22.84,-43.15,2014
5366,MA,RN,-2.55,-44.3,-5.22,-36.52,2014
36,MA,RO,-2.55,-44.3,-11.22,-62.8,2014
2103,MA,SE,-2.55,-44.3,-10.9,-37.07,2014
272233,MA,SP,-2.55,-44.3,-23.55,-46.64,2014
112,MA,TO,-2.55,-44.3,-10.25,-48.25,2014
56905,MG,MT,-18.1,-44.38,-12.64,-55.42,2014
219508,MG,PA,-18.1,-44.38,-5.53,-52.29,2014
21542,MG,PB,-18.1,-44.38,-7.06,-35.55,2014
274752,MG,PE,-18.1,-44.38,-8.28,-35.07,2014
14620,MG,PI,-18.1,-44.38,-8.28,-43.68,2014
216781,MG,PR,-18.1,-44.38,-24.89,-51.55,2014
1544401,MG,RJ,-18.1,-44.38,-22.84,-43.15,2014
62624,MG,RN,-18.1,-44.38,-5.22,-36.52,2014
20438,MG,RO,-18.1,-44.38,-11.22,-62.8,2014
908,MG,RR,-18.1,-44.38,1.89,-61.22,2014
140893,MG,RS,-18.1,-44.38,-30.01,-51.22,2014
14537,MG,SC,-18.1,-44.38,-27.33,-49.44,2014
5733,MG,SE,-18.1,-44.38,-10.9,-37.07,2014
4758800,MG,SP,-18.1,-44.38,-23.55,-46.64,2014
10727,MG,TO,-18.1,-44.38,-10.25,-48.25,2014
173577,MS,MT,-20.51,-54.54,-12.64,-55.42,2014
56054,MS,PR,-20.51,-54.54,-24.89,-51.55,2014
23738,MS,RJ,-20.51,-54.54,-22.84,-43.15,2014
13220,MS,RO,-20.51,-54.54,-11.22,-62.8,2014
11161,MS,RS,-20.51,-54.54,-30.01,-51.22,2014
1225831,MS,SP,-20.51,-54.54,-23.55,-46.64,2014
675,MT,PE,-12.64,-55.42,-8.28,-35.07,2014
305,MT,PI,-12.64,-55.42,-8.28,-43.68,2014
144142,MT,PR,-12.64,-55.42,-24.89,-51.55,2014
91197,MT,RJ,-12.64,-55.42,-22.84,-43.15,2014
287175,MT,RO,-12.64,-55.42,-11.22,-62.8,2014
9040,MT,RS,-12.64,-55.42,-30.01,-51.22,2014
262,MT,SE,-12.64,-55.42,-10.9,-37.07,2014
1432310,MT,SP,-12.64,-55.42,-23.55,-46.64,2014
252,MT,TO,-12.64,-55.42,-10.25,-48.25,2014
93003,PA,PE,-5.53,-52.29,-8.28,-35.07,2014
35,PA,PI,-5.53,-52.29,-8.28,-43.68,2014
8098,PA,PR,-5.53,-52.29,-24.89,-51.55,2014
255672,PA,RJ,-5.53,-52.29,-22.84,-43.15,2014
10210,PA,RN,-5.53,-52.29,-5.22,-36.52,2014
9960,PA,RO,-5.53,-52.29,-11.22,-62.8,2014
171,PA,RR,-5.53,-52.29,1.89,-61.22,2014
4715,PA,RS,-5.53,-52.29,-30.01,-51.22,2014
3193,PA,SE,-5.53,-52.29,-10.9,-37.07,2014
510375,PA,SP,-5.53,-52.29,-23.55,-46.64,2014
10140,PA,TO,-5.53,-52.29,-10.25,-48.25,2014
11417,PB,PE,-7.06,-35.55,-8.28,-35.07,2014
476894,PB,RJ,-7.06,-35.55,-22.84,-43.15,2014
132,PB,RN,-7.06,-35.55,-5.22,-36.52,2014
201,PB,RS,-7.06,-35.55,-30.01,-51.22,2014
222,PB,SC,-7.06,-35.55,-27.33,-49.44,2014
417594,PB,SP,-7.06,-35.55,-23.55,-46.64,2014
56036,PE,PI,-8.28,-35.07,-8.28,-43.68,2014
25401,PE,PR,-8.28,-35.07,-24.89,-51.55,2014
944282,PE,RJ,-8.28,-35.07,-22.84,-43.15,2014
133961,PE,RN,-8.28,-35.07,-5.22,-36.52,2014
30268,PE,RS,-8.28,-35.07,-30.01,-51.22,2014
131258,PE,SE,-8.28,-35.07,-10.9,-37.07,2014
2391927,PE,SP,-8.28,-35.07,-23.55,-46.64,2014
33,PI,RJ,-8.28,-43.68,-22.84,-43.15,2014
43,PI,RN,-8.28,-43.68,-5.22,-36.52,2014
312207,PI,SP,-8.28,-43.68,-23.55,-46.64,2014
1272147,PR,RJ,-24.89,-51.55,-22.84,-43.15,2014
200,PR,RN,-24.89,-51.55,-5.22,-36.52,2014
14263,PR,RO,-24.89,-51.55,-11.22,-62.8,2014
764277,PR,RS,-24.89,-51.55,-30.01,-51.22,2014
15229,PR,SC,-24.89,-51.55,-27.33,-49.44,2014
5438857,PR,SP,-24.89,-51.55,-23.55,-46.64,2014
545371,RJ,RN,-22.84,-43.15,-5.22,-36.52,2014
104,RJ,RO,-22.84,-43.15,-11.22,-62.8,2014
3,RJ,RR,-22.84,-43.15,1.89,-61.22,2014
1198168,RJ,RS,-22.84,-43.15,-30.01,-51.22,2014
501653,RJ,SC,-22.84,-43.15,-27.33,-49.44,2014
259310,RJ,SE,-22.84,-43.15,-10.9,-37.07,2014
9010929,RJ,SP,-22.84,-43.15,-23.55,-46.64,2014
494,RN,RS,-5.22,-36.52,-30.01,-51.22,2014
829,RN,SE,-5.22,-36.52,-10.9,-37.07,2014
864320,RN,SP,-5.22,-36.52,-23.55,-46.64,2014
2665,RO,RS,-11.22,-62.8,-30.01,-51.22,2014
44325,RO,SP,-11.22,-62.8,-23.55,-46.64,2014
38074,RR,SP,1.89,-61.22,-23.55,-46.64,2014
550285,RS,SC,-30.01,-51.22,-27.33,-49.44,2014
4393799,RS,SP,-30.01,-51.22,-23.55,-46.64,2014
3820128,SC,SP,-27.33,-49.44,-23.55,-46.64,2014
457706,SE,SP,-10.9,-37.07,-23.55,-46.64,2014
48711,SP,TO,-23.55,-46.64,-10.25,-48.25,2014
35165,AC,AM,-8.77,-70.55,-3.07,-61.66,2015
5511,AC,CE,-8.77,-70.55,-3.71,-38.54,2015
208853,AC,DF,-8.77,-70.55,-15.83,-47.86,2015
19376,AC,MT,-8.77,-70.55,-12.64,-55.42,2015
5261,AC,PA,-8.77,-70.55,-5.53,-52.29,2015
28,AC,RJ,-8.77,-70.55,-22.84,-43.15,2015
70438,AC,RO,-8.77,-70.55,-11.22,-62.8,2015
6355,AC,SP,-8.77,-70.55,-23.55,-46.64,2015
277519,AL,BA,-9.71,-35.73,-12.96,-38.51,2015
3063,AL,CE,-9.71,-35.73,-3.71,-38.54,2015
421917,AL,DF,-9.71,-35.73,-15.83,-47.86,2015
4188,AL,GO,-9.71,-35.73,-16.64,-49.31,2015
50518,AL,MG,-9.71,-35.73,-18.1,-44.38,2015
1044,AL,MT,-9.71,-35.73,-12.64,-55.42,2015
3478,AL,PB,-9.71,-35.73,-7.06,-35.55,2015
64480,AL,PE,-9.71,-35.73,-8.28,-35.07,2015
247,AL,PI,-9.71,-35.73,-8.28,-43.68,2015
3721,AL,PR,-9.71,-35.73,-24.89,-51.55,2015
191468,AL,RJ,-9.71,-35.73,-22.84,-43.15,2015
4591,AL,RN,-9.71,-35.73,-5.22,-36.52,2015
6635,AL,RS,-9.71,-35.73,-30.01,-51.22,2015
9198,AL,SE,-9.71,-35.73,-10.9,-37.07,2015
879248,AL,SP,-9.71,-35.73,-23.55,-46.64,2015
6829,AM,BA,-3.07,-61.66,-12.96,-38.51,2015
230504,AM,CE,-3.07,-61.66,-3.71,-38.54,2015
516390,AM,DF,-3.07,-61.66,-15.83,-47.86,2015
17024,AM,MA,-3.07,-61.66,-2.55,-44.3,2015
41879,AM,MG,-3.07,-61.66,-18.1,-44.38,2015
3525,AM,MS,-3.07,-61.66,-20.51,-54.54,2015
11448,AM,MT,-3.07,-61.66,-12.64,-55.42,2015
530322,AM,PA,-3.07,-61.66,-5.53,-52.29,2015
13187,AM,PE,-3.07,-61.66,-8.28,-35.07,2015
2368,AM,PR,-3.07,-61.66,-24.89,-51.55,2015
238682,AM,RJ,-3.07,-61.66,-22.84,-43.15,2015
6364,AM,RN,-3.07,-61.66,-5.22,-36.52,2015
242581,AM,RO,-3.07,-61.66,-11.22,-62.8,2015
168469,AM,RR,-3.07,-61.66,1.89,-61.22,2015
1284,AM,RS,-3.07,-61.66,-30.01,-51.22,2015
197,AM,SE,-3.07,-61.66,-10.9,-37.07,2015
686238,AM,SP,-3.07,-61.66,-23.55,-46.64,2015
1162,AP,BA,1.41,-51.77,-12.96,-38.51,2015
30855,AP,CE,1.41,-51.77,-3.71,-38.54,2015
129557,AP,DF,1.41,-51.77,-15.83,-47.86,2015
7348,AP,MG,1.41,-51.77,-18.1,-44.38,2015
454928,AP,PA,1.41,-51.77,-5.53,-52.29,2015
4460,AP,PE,1.41,-51.77,-8.28,-35.07,2015
12030,AP,RJ,1.41,-51.77,-22.84,-43.15,2015
11213,AP,SP,1.41,-51.77,-23.55,-46.64,2015
161,AP,TO,1.41,-51.77,-10.25,-48.25,2015
444425,BA,CE,-12.96,-38.51,-3.71,-38.54,2015
1089664,BA,DF,-12.96,-38.51,-15.83,-47.86,2015
91350,BA,ES,-12.96,-38.51,-19.19,-40.34,2015
23298,BA,GO,-12.96,-38.51,-16.64,-49.31,2015
12893,BA,MA,-12.96,-38.51,-2.55,-44.3,2015
1262925,BA,MG,-12.96,-38.51,-18.1,-44.38,2015
1020,BA,MS,-12.96,-38.51,-20.51,-54.54,2015
15155,BA,PA,-12.96,-38.51,-5.53,-52.29,2015
88541,BA,PB,-12.96,-38.51,-7.06,-35.55,2015
842219,BA,PE,-12.96,-38.51,-8.28,-35.07,2015
3691,BA,PI,-12.96,-38.51,-8.28,-43.68,2015
36609,BA,PR,-12.96,-38.51,-24.89,-51.55,2015
1448370,BA,RJ,-12.96,-38.51,-22.84,-43.15,2015
94186,BA,RN,-12.96,-38.51,-5.22,-36.52,2015
